tick,logic,n_tasks,jain_index,max_error_pct,avg_error_pct,ops_saved,apaf_state
438,BSA,50,0.997629,31.445312,31.445312,50,N/A
439,BSA,50,0.997779,31.445312,31.445312,50,N/A
440,BSA,50,0.997938,31.445312,31.445312,50,N/A
441,BSA,50,0.998106,31.445312,31.445312,50,N/A
442,BSA,50,0.998283,31.445312,31.445312,50,N/A
443,BSA,50,0.998469,31.445312,31.445312,50,N/A
444,BSA,50,0.998663,31.445312,31.445312,50,N/A
445,BSA,50,0.998865,31.445312,31.445312,50,N/A
446,BSA,50,0.999076,31.445312,31.445312,50,N/A
447,BSA,50,0.999295,31.445312,31.445312,50,N/A
448,BSA,50,0.999522,31.445312,31.445312,50,N/A
449,BSA,50,0.999757,31.445312,31.445312,50,N/A
450,BSA,50,1.000000,31.445312,31.445312,50,N/A
451,BSA,50,0.999759,31.445312,31.445312,50,N/A
452,BSA,50,0.999530,31.445312,31.445312,50,N/A
453,BSA,50,0.999313,31.445312,31.445312,50,N/A
454,BSA,50,0.999108,31.445312,31.445312,50,N/A
455,BSA,50,0.998914,31.445312,31.445312,50,N/A
456,BSA,50,0.998732,31.445312,31.445312,50,N/A
457,BSA,50,0.998561,31.445312,31.445312,50,N/A
458,BSA,50,0.998401,31.445312,31.445312,50,N/A
459,BSA,50,0.998252,31.445312,31.445312,50,N/A
460,BSA,50,0.998113,31.445312,31.445312,50,N/A
461,BSA,50,0.997985,31.445312,31.445312,50,N/A
462,BSA,50,0.997868,31.445312,31.445312,50,N/A
463,BSA,50,0.997761,31.445312,31.445312,50,N/A
464,BSA,50,0.997665,31.445312,31.445312,50,N/A
465,BSA,50,0.997578,31.445312,31.445312,50,N/A
466,BSA,50,0.997501,31.445312,31.445312,50,N/A
467,BSA,50,0.997434,31.445312,31.445312,50,N/A
468,BSA,50,0.997377,31.445312,31.445312,50,N/A
469,BSA,50,0.997329,31.445312,31.445312,50,N/A
470,BSA,50,0.997291,31.445312,31.445312,50,N/A
471,BSA,50,0.997262,31.445312,31.445312,50,N/A
472,BSA,50,0.997243,31.445312,31.445312,50,N/A
473,BSA,50,0.997232,31.445312,31.445312,50,N/A
474,BSA,50,0.997230,31.445312,31.445312,50,N/A
475,BSA,50,0.997238,31.445312,31.445312,50,N/A
